A|WT|27|0027 / zwf1^ 1.2|zwf1^|62862|3428|9693|2455|2748|2388|3938|1102|4055|8411|24659|10736|11341|13043|208231|13609|4828|177036|5825|2817|134730|1983|144798|95108|113555|13204|4481|204800|62113|571869|20210|17732|1350|4431|3221|145241|5581|2207|1800|4159|1561|4949|2603|3637|2435|20241|67444|784|4778|4882|5328|3836|17697|16646|2468|87530|1564|7757|7991|8374|1225|2112|1850|11969|114971|91634|11410|4204|3890|6469|1841|3210|3040|204875|3331|5718|213559|29324|2431|35064|99155|6647|39949|6713|6649|3890|6403
A|WT|28|0028 / zwf1^ 1.2|zwf1^|51114|1166|4227|1419|1893|2041|2593|871|911|2092|6470|5059|2958|2697|50522|5511|592|49385|2103|536|28983|697|47818|20139|26993|4518|2405|55431|23158|103188|3686|4987|682|1349|1854|52167|2921|958|1112|1582|2453|2427|712|1682|1545|9603|30438|1040|3759|1420|1716|2320|8869|7182|1331|36842|1432|4955|4640|4149|1403|1435|2341|7709|65728|56625|6897|3179|3438|4308|2027|2447|1638|156807|2929|3119|182827|28376|2476|29326|81132|3800|32658|5489|7216|3468|5578
A|WT|29|0029 / zwf1^ 1.2|zwf1^|47447|1904|4220|776|1696|1562|1892|320|627|1893|1453|3261|1485|1844|37779|4926|518|37065|1173|846|19469|1396|32176|15952|19364|3676|1228|33694|17398|72972|3670|4566|1963|1504|2817|28681|1099|348|625|1329|3211|1672|814|2475|877|8420|25230|82|4084|2559|2302|2343|7578|6898|3252|27969|1422|4348|4524|4059|786|1722|1712|4253|56198|51904|8693|2997|3247|5624|1902|2637|1335|111057|3076|3185|142339|18474|2488|22722|56690|4702|24348|4071|5285|1732|4153
A|WT|30|0030 / zwf1^ 1.2|zwf1^|85123|2451|7646|1417|2033|1484|3455|2164|2333|4374|6232|5032|5294|5931|100677|5789|1735|86728|3080|707|63455|1422|68233|39193|52084|6427|3208|102736|29587|243661|9695|8722|2027|1460|3138|71643|3646|2452|896|2720|391|2109|1201|1833|951|13800|43599|362|3911|2934|4297|3881|11989|12254|3072|47453|1028|5292|4682|7079|2081|959|917|6748|75694|63846|7597|3671|4127|5908|2646|3435|2574|151756|3623|4224|180771|25690|2407|25128|58460|4588|22463|2949|4624|3242|5078
A|WT|161|0161 / zwf1^ 3.2|zwf1^|87775|2007|8481|1634|2890|2456|3063|1189|2099|9274|3231|5734|3875|2339|122768|5965|1004|104645|1966|1444|115885|1228|132931|51452|24885|9020|2080|179924|15827|319440|6212|9338|1707|1962|1672|94146|3007|869|1315|2356|1442|2436|1368|3012|1716|13393|48584|1018|4125|2363|7145|2512|12607|4830|2145|50171|737|5220|9730|3050|968|1914|1283|6601|54683|18491|3278|2676|3654|2877|2604|1869|1952|91937|4112|4334|229090|35747|8655|84072|157454|11033|7720|4533|5134|3951|6247
A|WT|162|0162 / zwf1^ 3.2|zwf1^|74295|1049|6348|1279|1816|2254|1592|1227|1977|5037|2296|3889|1190|1979|77636|6218|1309|78378|1858|764|81814|1142|99845|35770|13814|7646|2203|134891|12523|207041|2860|6478|2111|805|1612|64006|3344|1909|2936|2459|3216|1796|594|2153|822|8899|40618|707|7773|1579|5386|2374|10531|4277|2689|37313|886|5691|9182|2152|1156|1713|1209|5722|46154|16729|3339|2914|3528|2759|1602|2038|1609|80362|1951|4388|204806|32927|5185|72038|128291|7756|5305|2886|4796|2387|5530
A|WT|163|0163 / zwf1^ 3.2|zwf1^|76910|1438|9373|1698|3628|1603|2289|1137|2960|9860|2129|5143|3320|2106|98916|5091|591|90829|1961|1560|101147|894|122228|41524|19874|7124|6059|160209|10903|263259|4466|7818|854|1531|1666|83146|2744|2359|1386|1923|2384|1796|1844|3456|1038|11644|44923|1455|4550|1518|5759|1955|13268|7125|3545|51017|1489|4798|8358|1867|1037|2525|1436|5361|52558|16592|3170|2079|2920|2953|1636|3017|2271|88654|2953|4296|219544|32418|6658|79975|146893|9930|5553|3820|5081|3309|7162
A|WT|164|0164 / zwf1^ 3.2|zwf1^|40959|369|3226|746|991|1231|1373|720|1344|5432|2787|3448|1456|900|44083|5858|594|40468|1057|2142|65150|1229|83607|16344|5300|5746|1863|83757|9446|112269|2384|6024|2507|1709|2350|36528|2845|751|1389|1660|1435|1859|884|2485|1239|7302|28445|1008|5400|1514|2719|1487|8350|4363|2285|25927|1140|4366|5376|4338|232|3440|1746|5108|29321|12639|1737|1920|2632|1827|1944|2300|1531|52450|1156|2597|137515|18908|4748|44732|90249|6046|5394|3001|3762|2093|4039
A|WT|165|0165 / zwf1^ 3.2|zwf1^|80929|1534|5989|1814|2803|2077|2997|795|1981|6928|2238|5031|3323|1480|91970|5949|746|80957|1481|885|91367|275|106193|41753|18151|6393|1878|151943|10385|220098|3671|6848|2028|1165|1675|76791|2042|2117|489|3677|1074|1347|353|1932|893|11614|44826|1731|4132|1587|6383|2892|13989|4604|2933|43659|993|5109|7599|2590|635|2638|1836|5105|48762|19151|3239|2575|3847|3539|1908|3215|1512|84490|2378|5219|205708|35959|8144|72673|146823|9548|5639|3355|4410|1665|5395
A|WT|166|0166 / zwf1^ 3.2|zwf1^|84501|843|7787|1661|3492|2673|2628|1460|2180|9282|2487|5361|2564|2747|94943|6191|1273|90252|2461|1319|93669|1018|118533|43606|18912|7299|2819|154584|11144|248784|3359|7487|1557|2042|2461|84776|2680|1062|1326|1672|4204|2182|1036|2427|1849|10611|46367|117|5745|2300|5950|2390|13364|4327|2237|42912|1189|4863|9237|2063|1553|2668|1658|5138|53370|16100|3172|2050|2466|2828|1442|1830|2818|90435|4009|3700|233502|36171|7244|78382|140767|8344|4874|3280|4733|2387|6343
A|WT|167|0167 / zwf1^ 3.2|zwf1^|92848|1018|9150|999|2486|2305|2869|1794|2091|8628|3229|5716|2064|1403|95721|6235|854|89276|2207|1196|102575|936|119653|40640|21424|8316|4269|171672|12221|252181|4188|6847|1701|1976|2458|91324|3173|1083|519|2152|2506|1165|671|1668|1270|11579|43958|488|3122|966|5812|1977|14247|5191|2105|47741|1622|4613|9032|2793|1575|2753|1596|5953|54530|16586|2731|2757|3179|3113|1260|2257|2490|89757|2721|4302|233534|33368|7409|87552|158432|10124|5777|2540|5066|2528|8104
A|WT|168|0168 / zwf1^ 3.2|zwf1^|68262|800|6360|552|1394|1499|2410|1164|1754|7136|2205|4537|1688|1359|67729|6921|781|66270|1424|349|88840|1073|91438|29453|12239|5573|3111|124482|10219|183339|2521|6682|2282|1637|2572|63045|1965|1611|2354|2902|3584|1789|995|2213|1396|8622|35907|1420|6931|3967|4685|2244|10821|5668|3747|38510|1390|5431|7869|2941|1212|2158|2308|4654|44129|15902|3507|1760|4148|2767|1800|3000|1435|71882|3167|4143|189477|28877|7093|66403|125873|7543|4528|2916|4122|3168|5426
A|WT|169|0169 / zwf1^ 3.2|zwf1^|79165|1380|5750|927|1619|1506|1956|1662|2461|7130|1446|5018|3512|1187|86511|5245|1225|82275|2572|1749|92482|611|111556|39499|21403|8080|2900|139784|10113|240987|4678|7921|1110|2066|1432|78877|3838|2028|1442|1758|1190|1930|322|2481|1590|12518|44205|457|5606|1841|4883|2852|12192|4340|1414|43952|780|4441|9042|2026|1034|3040|1994|5329|47681|16206|2431|2161|3866|3403|1827|3603|2930|79598|1784|4117|213306|33624|7611|81439|142127|7938|5502|3204|3955|3701|6036
A|WT|170|0170 / zwf1^ 3.2|zwf1^|61671|827|5002|1011|2349|3008|1876|1000|1339|5465|2427|3976|1114|1460|62427|6385|308|59857|1871|1087|75350|539|95283|25928|10598|6622|2113|111234|9385|172801|2607|5019|732|1609|931|49868|3076|1971|711|1178|1114|1417|650|2601|1526|8233|34633|1161|6024|2299|4902|2353|10009|5158|2423|36206|692|5848|6924|3257|1818|2676|1704|6227|38075|14126|2793|1853|3282|1515|2580|2221|753|69298|1567|3781|176167|25253|6613|61691|109527|7597|4419|4124|4091|2622|5115
A|WT|351|0351 / zwf1^ 2.4|zwf1^|52395|1071|6401|1757|1851|1887|2254|1048|2496|8693|4338|5974|2168|4479|63402|6764|1677|104291|1903|601|77272|2305|162298|33106|13442|5612|1446|207162|16169|267237|5103|8241|620|2844|2298|59150|3153|1731|1344|1410|1935|2185|1699|3969|1984|10586|29028|2367|5920|1841|3549|1675|10849|8062|2204|39570|1454|9342|5194|2265|866|4250|2262|5744|22822|12216|2918|2391|3417|2392|1201|2353|1127|74585|1934|3531|181524|24230|10478|41835|123611|14480|7837|6887|2834|1403|3291
A|WT|352|0352 / zwf1^ 2.4|zwf1^|46536|1444|5617|2035|1316|1538|2456|985|2426|8629|4313|5350|2168|4243|67286|8635|1681|105129|1718|282|85174|2194|197062|35352|18318|7363|2937|198551|14486|262502|3281|7807|2518|2829|1848|66778|3274|1306|1513|2334|2519|2429|759|6895|1987|11031|30496|3699|5038|2560|2187|2179|12187|9746|2688|40832|956|10772|5073|3439|1605|3873|1207|5188|23332|12137|2293|2091|3044|2294|658|2189|2011|83468|1385|3394|196151|24200|11275|43380|121309|15481|6779|8367|2966|2056|4383
A|WT|353|0353 / zwf1^ 2.4|zwf1^|49880|1539|5097|1591|1026|1448|2404|1667|2495|9334|4851|6154|3621|5863|61559|7533|1078|104314|2072|1190|80291|1948|177219|35404|16377|5704|4490|199487|10153|255353|4428|8782|2413|2496|3366|63691|3885|2649|2107|2267|3757|3360|1046|6231|2529|11128|31760|1609|6312|1522|3120|2323|11603|12017|2430|43763|469|9018|3936|1910|1085|4621|2301|6656|21430|10981|2496|1999|2839|2152|1187|1567|1556|80716|2479|3900|175356|22452|12295|40470|121632|12673|8378|8772|4448|1565|4297
A|WT|354|0354 / zwf1^ 2.4|zwf1^|47006|1539|5088|1453|1459|1677|1196|1924|2732|7076|3759|5976|977|2959|46298|8780|1575|80936|2124|583|66903|1951|169212|26239|11312|4294|1640|164330|9334|211505|3424|7488|2308|3023|2268|56044|3169|1449|1720|2419|1277|1083|873|5419|1830|8859|27263|3106|8413|2411|2773|1551|9559|8820|1874|40180|1068|9611|6579|3456|1905|4770|1871|5628|22323|10817|2526|1251|3273|1655|1784|1855|2008|79193|1541|4574|184954|25014|11467|42901|110878|14361|9584|8581|4322|2419|3606
A|WT|355|0355 / zwf1^ 2.4|zwf1^|38097|1159|4365|891|1492|2193|2526|1655|1459|5039|2994|5241|1476|2444|30661|7530|1078|65057|1598|839|55061|993|116335|21705|5457|2795|1224|130346|6385|159336|2479|5218|1405|2253|1771|41604|2686|1220|1696|2253|309|1770|656|3134|1543|9726|20603|1739|6946|2160|2922|1440|9460|9294|1930|35132|1103|9053|5242|1734|1482|3731|2177|4839|18189|10656|1589|1939|3528|2485|1944|2097|1288|65177|1854|4024|157209|22207|12185|37699|107473|13928|7755|7064|3293|1920|3815
A|WT|356|0356 / zwf1^ 2.4|zwf1^|26611|1129|2602|972|830|991|1033|1137|1546|5049|1936|3880|1154|1522|26350|6980|681|47501|926|814|41727|597|89496|8633|4596|3215|3423|95279|7203|99053|1627|3973|458|2698|2759|31174|952|572|2519|1524|2268|3478|913|3385|815|5175|18576|1124|5359|3517|2450|1176|8077|5411|2763|25232|1108|7240|2890|2713|1417|4004|2042|5771|13501|9173|1974|937|3523|2186|707|2689|1311|48115|1061|2734|114632|15122|8295|28462|83259|10994|4790|5191|1882|1430|2014
A|WT|357|0357 / zwf1^ 2.4|zwf1^|45693|713|3346|1621|1673|1284|2508|1740|2322|7023|2678|4226|1032|2174|36681|8763|1375|68554|1372|860|53353|2230|122705|20965|8289|4368|3041|136600|7324|165766|2524|7491|1314|2540|2284|43290|4637|1198|2008|1597|2198|1669|1074|3708|1188|8114|25316|2044|5995|4039|3624|2160|8574|8899|1908|36131|618|8658|5063|2058|1319|3727|2166|4910|19496|10221|1749|1690|3339|2160|999|2446|1628|66989|1681|2572|151740|20681|11352|38294|112895|15594|7158|6048|2688|2223|3946
A|WT|358|0358 / zwf1^ 2.4|zwf1^|24182|2233|3630|1158|914|1557|2151|1068|1676|6590|2391|4144|686|1917|34261|8189|773|51876|1792|232|45627|1394|107649|11341|6873|2741|4843|105247|8163|125203|2383|4510|904|5408|1948|31769|2582|1507|1903|1377|931|1704|564|4781|1135|8075|14783|1370|6668|2047|1833|1616|7764|7177|2922|25989|705|6744|4123|2823|1548|2717|1827|5495|8923|8206|2489|125|2659|2398|1113|1929|1114|48217|840|2607|109224|13064|9443|25981|83801|9814|5684|5732|2427|1589|2626
A|WT|359|0359 / zwf1^ 2.4|zwf1^|43477|1187|4014|811|1079|1192|3275|1187|2162|6223|3049|3934|897|2229|47405|8242|1494|74212|720|1401|62301|1446|140994|24763|6797|6160|1777|155885|7678|183062|2668|6592|2394|2043|3616|51248|3398|1913|634|1811|1828|1908|895|4314|1165|9962|24227|2318|7507|940|3566|2531|9505|9644|2622|37886|949|10210|4450|1830|1725|5417|2157|6517|21306|11684|2238|1890|2958|2317|2302|2391|2902|73196|1991|3564|154179|23740|12319|40493|116165|13516|7827|7453|4202|1360|3868
A|WT|360|0360 / zwf1^ 2.4|zwf1^|42394|1878|4682|1460|1018|1460|2643|1882|2102|9478|3309|4518|2033|3421|55308|7600|1403|86032|1291|978|73626|1968|169684|29523|10822|4076|2837|173972|8349|215682|3674|6162|2098|2208|1202|51705|3423|1753|1379|1716|2931|2825|1068|5051|1542|10800|27185|1667|5700|1292|3227|2036|12190|9080|2692|40928|1177|10853|4907|2817|1049|7331|3153|4267|22332|13425|2963|2397|3988|1897|1286|1812|3623|78296|1494|3074|178346|21997|12287|44620|124049|16745|9969|8394|3670|2197|4291
A|WT|551|0551 / zwf1^ 3.1|zwf1^ |76264|2566|18184|3756|2066|3695|4708|2401|6315|16291|5050|9214|8031|4560|234477|9957|3103|219276|4078|1367|233669|3963|251892|118376|58407|15212|4640|365143|31165|681529|13235|15162|3493|1445|4543|175420|4718|2097|1206|2342|2222|3500|1813|5604|2112|18678|72419|5450|6848|3810|7796|3068|25182|7579|3053|76763|2055|7456|13664|4295|1546|3175|1530|6757|71918|26277|4691|3537|4046|4223|1753|3189|4461|129075|5253|7059|266092|45240|9131|97621|175510|14969|13784|4603|7401|3482|5072
A|WT|552|0552 / zwf1^ 3.1|zwf1^ |54639|1655|15257|1569|2406|3967|4650|1810|3514|14724|3868|7418|6281|3136|166164|10006|1245|164614|4137|1380|167731|3384|212560|84514|40223|12009|5262|252353|25863|491437|10762|13078|2297|2256|4448|137355|4532|3230|1591|2380|2313|2056|1892|4793|1924|17108|56821|5865|6184|4904|6275|3018|17997|6485|1802|56613|1516|6387|8837|4339|946|2185|1948|4733|54126|19145|3556|2731|3753|3576|1152|3241|2665|102462|4120|3656|221892|37164|9611|80072|144283|12843|11242|4506|5027|3201|4636
A|WT|553|0553 / zwf1^ 3.1|zwf1^ |66010|2925|14462|1827|3259|5313|4341|939|5097|12552|4572|6977|5727|3736|187847|9232|2180|189389|5139|2130|191076|1954|215718|94779|46606|11431|5094|294460|22383|581195|9929|14612|2427|2309|2959|150918|2780|2480|1888|2940|1489|1927|1312|4763|2281|17527|64615|5190|6180|4944|9264|2598|19557|7593|2465|68138|1352|6928|9907|4494|1018|2855|1861|5987|63483|21965|3613|2844|3998|3786|1633|2686|1889|112978|3590|4802|240841|38108|8715|89811|168462|11500|12813|3267|7127|4420|5173
A|WT|554|0554 / zwf1^ 3.1|zwf1^ |65233|2184|15221|1854|3572|2374|4236|2241|5415|14130|3685|7685|5679|4716|191123|10950|1413|193064|4788|2636|193771|3332|245819|104392|48063|11590|4695|310679|22572|566603|10594|13298|3551|2021|2450|154581|3610|3021|1638|2463|1298|2205|2742|5093|1939|18610|64782|5450|7278|3878|7253|3292|18731|6960|2747|68577|868|6482|10567|2614|1182|2653|2055|6138|65113|21458|3208|3638|5150|3822|1267|2917|3611|118338|4493|3806|249769|42244|8933|86849|165985|14493|12562|4527|5787|3421|5548
A|WT|555|0555 / zwf1^ 3.1|zwf1^ |56921|1819|13687|1553|2655|3582|3942|1580|3873|13620|3369|7839|6907|4445|166595|9456|2539|172079|4389|2033|177296|1615|199665|86575|40964|12047|4341|271188|21351|514982|7333|11177|3429|2141|3274|140118|4343|1918|814|2149|1645|2038|1365|4617|1541|16204|61883|6379|4633|2053|6432|3061|17422|6546|2901|61119|1321|7574|10140|3805|852|1884|2355|5458|58891|21644|3110|3081|3302|2569|1713|2826|2328|102986|3660|4858|226188|37747|7238|88568|159390|12443|10664|5106|5574|3773|5201
A|WT|556|0556 / zwf1^ 3.1|zwf1^ |61498|1263|12668|2772|1850|2929|3208|1634|3811|13131|3242|7284|5521|4829|162363|6192|2150|170448|4474|2373|168624|2315|205467|87168|38258|12003|4454|257977|19702|488842|9052|11781|1110|3518|1582|126612|4416|2597|836|1623|1277|914|1663|4965|2363|15878|59164|4772|7382|1976|6122|3025|17084|7145|2595|59628|1530|6281|9166|3931|1064|2429|2185|6077|51206|20480|3237|2638|4103|3058|2718|3267|1627|90158|3113|4868|204806|34361|8397|73199|143430|11992|9064|3370|4973|3244|4790
A|WT|557|0557 / zwf1^ 3.1|zwf1^ |53961|1671|11785|1607|1657|2830|3109|1639|3498|12182|3392|7737|5434|3193|141855|7800|1542|147100|3809|1022|146082|2079|173941|67519|38703|13005|6641|242900|18294|437814|6816|13338|1039|3513|2322|117292|4101|2098|1674|1108|1874|2423|1073|2901|1494|17932|51013|4533|6282|3340|6275|2825|16494|6640|2027|56803|834|6711|9928|3696|1184|3368|1840|6410|51711|19996|3355|2208|3171|4080|2177|2566|1955|93068|3064|4605|210062|34113|8249|85557|146038|13267|8904|2810|5514|3841|5025
